Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Belo Campo,Todas,9º ano,Matemática,180,82.78,42.18,54.19,3.63,0,3.63,1.72
Biritinga,Todas,9º ano,Matemática,161,86.34,43.43,49.99,6.58,0,6.58,2.57
Boa Nova,Todas,9º ano,Matemática,141,87.94,70.2,29.8,0,0,0,-3.24
Boa Vista Do Tupim,Todas,9º ano,Matemática,92,78.26000000000001,49.91,42.87,7.22,0,7.22,6.18
Bom Jesus Da Lapa,Todas,9º ano,Matemática,405,87.16,38.75,54.1,6.63,0.52,7.15,2.68
Bom Jesus Da Serra,Todas,9º ano,Matemática,134,94.78,32.71,56.59,10.7,0,10.7,10.7
Boninal,Todas,9º ano,Matemática,174,91.38,62.11,36.65,1.24,0,1.24,-0.76
Bonito,Todas,9º ano,Matemática,166,78.31,33.2,59.67,7.13,0,7.13,4.04
Boquira,Todas,9º ano,Matemática,172,97.67,33.78,58.57,7.05,0.6,7.65,4.1
Botuporã,Todas,9º ano,Matemática,152,96.70999999999999,29.5,59.68,9.460000000000001,1.36,10.82,2.09
Brejões,Todas,9º ano,Matemática,166,95.18000000000001,51.51,46.1,2.39,0,2.39,-1.22
Brejolândia,Todas,9º ano,Matemática,53,84.91,57.91,42.09,0,0,0,-1.26
Brotas De Macaúbas,Todas,9º ano,Matemática,73,94.52,38.77,56.94,2.83,1.46,4.29,2.61
Buerarema,Todas,9º ano,Matemática,154,78.56999999999999,35.79,57.5,6.71,0,6.71,2.71
Buritirama,Todas,9º ano,Matemática,206,89.81,56.19,41.2,2.61,0,2.61,2.1
Caatiba,Todas,9º ano,Matemática,57,100,32.68,67.31999999999999,0,0,0,-1.96
Cabaceiras Do Paraguaçu,Todas,9º ano,Matemática,227,84.14,48.54,47.67,3.79,0,3.79,2.9
Cachoeira,Todas,9º ano,Matemática,240,63.75,43.46,53.11,3.43,0,3.43,0.74
Caculé,Todas,9º ano,Matemática,239,88.28,15.91,63.9,18.37,1.82,20.19,1.54
Caém,Todas,9º ano,Matemática,97,89.69,35.52,55.3,9.18,0,9.18,7.29
Caetanos,Todas,9º ano,Matemática,152,96.70999999999999,39.72,56.96,3.32,0,3.32,0.61
Caetité,Todas,9º ano,Matemática,337,86.65000000000001,18.68,61.74,17.37,2.21,19.58,6.95
Cafarnaum,Todas,9º ano,Matemática,198,68.18000000000001,59.99,37.31,2.7,0,2.7,1.49
Cairu,Todas,9º ano,Matemática,21,85.70999999999999,50,33.33,16.67,0,16.67,13.93
Caldeirão Grande,Todas,9º ano,Matemática,84,77.38,60.92,35.93,3.15,0,3.15,2.4
Camacan,Todas,9º ano,Matemática,278,76.26000000000001,38.01,55.91,4.42,1.66,6.08,2.81
Camaçari,Todas,9º ano,Matemática,2791,87.17,35.52,56.75,7.52,0.21,7.73,1.81
Camamu,Todas,9º ano,Matemática,361,80.61,51.29,48.03,0.68,0,0.68,-1.01
Campo Alegre De Lourdes,Todas,9º ano,Matemática,56,76.79000000000001,49.19,46.3,4.51,0,4.51,3.17
Campo Formoso,Todas,9º ano,Matemática,275,89.81999999999999,48.31,46.9,4.79,0,4.78,2.76
Canápolis,Todas,9º ano,Matemática,77,88.31,41.04,53.05,4.42,1.49,5.9,5.91
Canarana,Todas,9º ano,Matemática,214,82.23999999999999,50.86,45.11,3.5,0.53,4.03,0.27
Canavieiras,Todas,9º ano,Matemática,270,80.73999999999999,46.3,49.03,4.67,0,4.67,3.27
Candeal,Todas,9º ano,Matemática,131,70.23,48.5,48.72,2.78,0,2.78,2.78
Candeias,Todas,9º ano,Matemática,648,82.72,49.25,47.31,3.44,0,3.44,1.07
Candiba,Todas,9º ano,Matemática,159,88.68000000000001,27.96,58.38,11.65,2.01,13.66,3.77
Cândido Sales,Todas,9º ano,Matemática,294,68.37,33.51,56.55,9.52,0.42,9.94,3.4
Cansanção,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,64.89,32.88,2.23,0,2.23,2.05
Canudos,Todas,9º ano,Matemática,196,77.04000000000001,45.07,51.54,3.39,0,3.39,2.09
Capela Do Alto Alegre,Todas,9º ano,Matemática,105,77.14,35.87,50.2,11.87,2.06,13.92,8.220000000000001
Capim Grosso,Todas,9º ano,Matemática,320,87.81,38.26,52.31,9.07,0.36,9.42,6.27
Caraíbas,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,43.55,52.47,1.99,1.99,3.96,-1.36
Caravelas,Todas,9º ano,Matemática,197,77.16,46.76,47.08,6.16,0,6.15,1.36
Cardeal Da Silva,Todas,9º ano,Matemática,106,95.28,36.71,60.27,3.02,0,3.02,0.12
