Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Pato Bragado,Todas,9º ano,Matemática,52,86.54000000000001,15.4,57.81,19.82,6.97,26.8,7.8
Pato Branco,Todas,9º ano,Matemática,888,81.98,24.85,56.54,15.5,3.11,18.62,4.86
Paula Freitas,Todas,9º ano,Matemática,86,83.72,12.59,60.64,22.6,4.17,26.77,11.79
Paulo Frontin,Todas,9º ano,Matemática,42,92.86,15.57,58.73,25.7,0,25.7,10.37
Peabiru,Todas,9º ano,Matemática,209,86.59999999999999,27.14,55.14,15.11,2.61,17.72,11.97
Perobal,Todas,9º ano,Matemática,78,89.73999999999999,24.41,72.63,2.96,0,2.96,-2.38
Pérola,Todas,9º ano,Matemática,157,98.73,23.22,59.42,16.09,1.27,17.36,4.7
Pérola D'oeste,Todas,9º ano,Matemática,69,88.41,21.57,67.23999999999999,9.609999999999999,1.58,11.2,-2.17
Piên,Todas,9º ano,Matemática,127,74.02,25.18,70.65000000000001,4.17,0,4.17,-11.16
Pinhais,Todas,9º ano,Matemática,1665,80.66,22.8,63.97,11.99,1.24,13.23,2.46
Pinhal De São Bento,Todas,9º ano,Matemática,41,90.23999999999999,15.51,68.83,13.54,2.12,15.66,4.5
Pinhalão,Todas,9º ano,Matemática,122,79.51000000000001,27.4,62.52,10.08,0,10.08,4.21
Pinhão,Todas,9º ano,Matemática,392,81.38,31,60.37,8.32,0.31,8.630000000000001,2.75
Piraí Do Sul,Todas,9º ano,Matemática,232,86.64,37.95,53.35,7.26,1.44,8.69,2.55
Piraquara,Todas,9º ano,Matemática,1101,72.39,28.13,62.37,8.93,0.57,9.5,1.23
Pitanga,Todas,9º ano,Matemática,275,79.64,33.5,51.41,14.27,0.82,15.09,4.52
Pitangueiras,Todas,9º ano,Matemática,48,85.42,43.23,54.17,2.6,0,2.6,-14.59
Planaltina Do Paraná,Todas,9º ano,Matemática,47,91.48999999999999,40.24,52.88,6.88,0,6.88,3.72
Planalto,Todas,9º ano,Matemática,97,94.84999999999999,14.56,58.63,23.42,3.39,26.81,10.02
Ponta Grossa,Todas,9º ano,Matemática,3714,78.22,21.82,60.97,15.34,1.87,17.21,2.77
Pontal Do Paraná,Todas,9º ano,Matemática,329,75.98999999999999,20.44,67.05,10.7,1.81,12.51,-3.04
Porecatu,Todas,9º ano,Matemática,112,64.29000000000001,40.55,53.75,5.7,0,5.7,-3.74
Porto Amazonas,Todas,9º ano,Matemática,74,68.92,27.97,63.85,8.18,0,8.18,-8.359999999999999
Porto Barreiro,Todas,9º ano,Matemática,65,92.31,27.87,58.57,8.43,5.13,13.55,1.08
Porto Rico,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
Porto Vitória,Todas,9º ano,Matemática,29,82.76000000000001,41.67,50,8.33,0,8.33,-5.81
Prado Ferreira,Todas,9º ano,Matemática,61,65.56999999999999,43.77,50.83,5.4,0,5.4,-6.44
Pranchita,Todas,9º ano,Matemática,49,87.76000000000001,35.97,50.27,13.76,0,13.76,-1.31
Presidente Castelo Branco,Todas,9º ano,Matemática,67,89.55,41.63,58.37,0,0,0,-2.95
Primeiro De Maio,Todas,9º ano,Matemática,136,72.06,41.92,46.49,11.59,0,11.59,3.55
Prudentópolis,Todas,9º ano,Matemática,389,80.98,23.89,56,18.81,1.3,20.11,9.859999999999999
Quarto Centenário,Todas,9º ano,Matemática,51,70.59,37.47,55.74,4.52,2.27,6.79,-1.92
Quatiguá,Todas,9º ano,Matemática,43,81.40000000000001,18.69,58.71,20.09,2.51,22.6,15.15
Quatro Barras,Todas,9º ano,Matemática,294,68.70999999999999,29.13,58.57,11.5,0.8,12.3,-5.5
Quatro Pontes,Todas,9º ano,Matemática,34,79.41,29.37,58.77,11.86,0,11.86,-17.08
Quedas Do Iguaçu,Todas,9º ano,Matemática,374,82.09,24.19,65.27,8.970000000000001,1.57,10.54,-5.24
Querência Do Norte,Todas,9º ano,Matemática,125,71.2,34.25,58.09,7.66,0,7.66,-5.8
Quinta Do Sol,Todas,9º ano,Matemática,60,76.67,31.01,55.78,8.220000000000001,4.99,13.21,7.71
Quitandinha,Todas,9º ano,Matemática,70,67.14,25.82,61.48,10.36,2.34,12.7,2.27
Ramilândia,Todas,9º ano,Matemática,82,70.73,25.06,67.95,5.2,1.79,6.99,0
Rancho Alegre,Todas,9º ano,Matemática,59,84.75,28.55,54.6,15.16,1.69,16.86,2.06
Rancho Alegre D'oeste,Todas,9º ano,Matemática,35,94.29000000000001,42.38,51.43,6.19,0,6.19,-2.5
Realeza,Todas,9º ano,Matemática,174,82.76000000000001,7.51,48.96,37.53,6,43.53,14.93
Rebouças,Todas,9º ano,Matemática,159,87.42,22.37,60.36,17.27,0,17.27,5.39
Renascença,Todas,9º ano,Matemática,114,71.05,13.43,67.45,16.53,2.59,19.11,9.35
Reserva,Todas,9º ano,Matemática,379,77.31,42.4,51.36,5.25,0.99,6.24,-0.27
Reserva Do Iguaçu,Todas,9º ano,Matemática,144,75,39.05,55.66,4.49,0.8,5.29,-0.47
Ribeirão Claro,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,25.92,62.41,11.67,0,11.67,0.04
Ribeirão Do Pinhal,Todas,9º ano,Matemática,219,81.73999999999999,39.44,56.76,3.31,0.49,3.8,-2.61
Rio Azul,Todas,9º ano,Matemática,150,81.33,30.78,51.52,13.59,4.11,17.71,6.95
Rio Bom,Todas,9º ano,Matemática,36,75,38.25,46.3,15.45,0,15.45,5.91
Rio Bonito Do Iguaçu,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,23.11,66.45,10.44,0,10.44,0.17
Rio Branco Do Ivaí,Todas,9º ano,Matemática,52,86.54000000000001,44.61,44.23,11.16,0,11.16,2.93
Rio Branco Do Sul,Todas,9º ano,Matemática,466,82.62,40.35,49.44,9.949999999999999,0.26,10.21,1.42
Rio Negro,Todas,9º ano,Matemática,140,75,28.91,56.43,12.94,1.72,14.66,-3.73
Rolândia,Todas,9º ano,Matemática,749,83.31,26.69,58.23,13.72,1.36,15.08,3.67
Roncador,Todas,9º ano,Matemática,123,86.18000000000001,31.97,48.52,17.58,1.93,19.52,14.88
Rondon,Todas,9º ano,Matemática,105,79.05,30.7,54.81,13.43,1.06,14.49,-0.29
Rosário Do Ivaí,Todas,9º ano,Matemática,51,92.16,31.93,59.55,6.4,2.12,8.52,2.46
Sabáudia,Todas,9º ano,Matemática,45,86.67,30.71,51.17,15.35,2.77,18.13,1.82
Salgado Filho,Todas,9º ano,Matemática,65,83.08,22.06,47.41,30.53,0,30.52,18.03
Salto Do Itararé,Todas,9º ano,Matemática,31,100,51.61,48.39,0,0,0,-7.85
Salto Do Lontra,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,16.95,56.46,23.32,3.27,26.6,11.06
Santa Amélia,Todas,9º ano,Matemática,54,92.59,46.17,40.46,13.37,0,13.37,11.13
Santa Cecília Do Pavão,Todas,9º ano,Matemática,43,69.77,57.62,36.62,5.76,0,5.76,0.41
Santa Cruz De Monte Castelo,Todas,9º ano,Matemática,56,62.5,28.87,71.13,0,0,0,-2.86
Santa Fé,Todas,9º ano,Matemática,155,71.61,33.43,55.64,10.93,0,10.93,-2.4
Santa Helena,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,10.35,55.5,29.54,4.61,34.15,16.91
Santa Inês,Todas,9º ano,Matemática,23,82.61,15.8,73.69,10.51,0,10.51,10.51
Santa Isabel Do Ivaí,Todas,9º ano,Matemática,68,98.53,30.94,61.13,3.23,4.7,7.94,-4.67
Santa Izabel Do Oeste,Todas,9º ano,Matemática,120,60.83,17.46,64.05,16.5,1.99,18.49,-4.01
Santa Lúcia,Todas,9º ano,Matemática,62,83.87,36.39,54.08,7.55,1.98,9.52,0.37
Santa Maria Do Oeste,Todas,9º ano,Matemática,102,82.34999999999999,29.2,61.58,8.119999999999999,1.1,9.220000000000001,2.71
Santa Mariana,Todas,9º ano,Matemática,124,73.39,33.53,61.48,4.99,0,4.99,0.37
Santa Mônica,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
Santa Tereza Do Oeste,Todas,9º ano,Matemática,181,74.59,35.54,53.28,10.54,0.64,11.18,-1.72
Santa Terezinha De Itaipu,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,26.84,51.6,20.1,1.46,21.56,3.87
Santana Do Itararé,Todas,9º ano,Matemática,77,84.42,16.6,58.79,21.42,3.19,24.61,4.17
Santo Antônio Da Platina,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,35.21,54.46,9.43,0.9,10.33,-0.57
Santo Antônio Do Caiuá,Todas,9º ano,Matemática,32,93.75,33.32,60,6.68,0,6.68,-5.52
Santo Antônio Do Paraíso,Todas,9º ano,Matemática,32,84.38,44.44,48.16,7.4,0,7.39,3.91
Santo Antônio Do Sudoeste,Todas,9º ano,Matemática,228,75.88,27.35,56.17,14.81,1.67,16.48,3.89
Santo Inácio,Todas,9º ano,Matemática,69,85.51000000000001,26.86,66.23,6.91,0,6.9,-20.94
São Carlos Do Ivaí,Todas,9º ano,Matemática,69,88.41,26.99,62.34,10.67,0,10.67,-9.73
São Jerônimo Da Serra,Todas,9º ano,Matemática,116,60.34,42.59,50.01,6.45,0.95,7.4,-0.54
São João,Todas,9º ano,Matemática,95,87.37,22.06,56.88,20.1,0.96,21.05,0.51
São João Do Caiuá,Todas,9º ano,Matemática,59,86.44,45.76,41.53,12.71,0,12.71,0.23
São João Do Ivaí,Todas,9º ano,Matemática,81,74.06999999999999,49.92,44.34,5.74,0,5.74,1.37
São João Do Triunfo,Todas,9º ano,Matemática,105,74.29000000000001,23.36,67.61,9.029999999999999,0,9.029999999999999,-0.92
São Jorge D'oeste,Todas,9º ano,Matemática,66,92.42,23.25,58.52,16.72,1.51,18.23,3.29
São Jorge Do Ivaí,Todas,9º ano,Matemática,59,93.22,45.47,49.08,5.45,0,5.45,-9.49
São Jorge Do Patrocínio,Todas,9º ano,Matemática,20,95,26.31,57.91,15.78,0,15.78,-6.83
São José Da Boa Vista,Todas,9º ano,Matemática,49,89.8,27.25,52.39,20.36,0,20.36,5.6
São José Das Palmeiras,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
São José Dos Pinhais,Todas,9º ano,Matemática,2716,77.47,28.96,58.28,11.77,0.99,12.76,0.9399999999999999
São Manoel Do Paraná,Todas,9º ano,Matemática,26,76.92,9.99,65,25.01,0,25,6.26
São Mateus Do Sul,Todas,9º ano,Matemática,453,87.42,17.09,65.63,15.85,1.43,17.28,1.91
São Miguel Do Iguaçu,Todas,9º ano,Matemática,361,79.78,12.01,69.41,16.95,1.63,18.58,-4.19
São Pedro Do Iguaçu,Todas,9º ano,Matemática,46,58.7,31.93,50.38,12.74,4.95,17.67,5.16
São Pedro Do Ivaí,Todas,9º ano,Matemática,93,81.72,53.93,44.89,1.18,0,1.18,-4.9
São Sebastião Da Amoreira,Todas,9º ano,Matemática,110,70,48.66,45.77,4.62,0.95,5.57,-1.02
São Tomé,Todas,9º ano,Matemática,70,92.86,6,52.14,35.51,6.35,41.85,19.08
Sapopema,Todas,9º ano,Matemática,50,66,18.99,65.01000000000001,16,0,16,4.98
Sarandi,Todas,9º ano,Matemática,1113,81.04000000000001,30.28,59.28,10.01,0.43,10.44,1.51
Saudade Do Iguaçu,Todas,9º ano,Matemática,62,80.65000000000001,34.07,48.04,17.89,0,17.89,-6.09
Sengés,Todas,9º ano,Matemática,253,75.89,17.85,59.57,21.11,1.47,22.58,14.04
Serranópolis Do Iguaçu,Todas,9º ano,Matemática,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*,Sem dados*
Sertaneja,Todas,9º ano,Matemática,49,95.92,24.29,61.42,10.21,4.08,14.29,4.94
Sertanópolis,Todas,9º ano,Matemática,122,59.02,35,62.91,2.09,0,2.1,-8.380000000000001
Siqueira Campos,Todas,9º ano,Matemática,259,83.78,21.57,61.02,16.16,1.25,17.41,2.36
Sulina,Todas,9º ano,Matemática,26,92.31,12.49,66.69,16.67,4.15,20.81,5.73
Tamarana,Todas,9º ano,Matemática,150,76.67,23.75,63.56,11.95,0.74,12.69,1.4
Tamboara,Todas,9º ano,Matemática,62,82.26000000000001,46.18,41.01,11.1,1.71,12.79,-6
Tapejara,Todas,9º ano,Matemática,187,83.42,31.48,60.5,8.02,0,8.02,-1.74
Tapira,Todas,9º ano,Matemática,54,88.89,14.94,70.51000000000001,14.55,0,14.55,-4.81
Teixeira Soares,Todas,9º ano,Matemática,136,72.79000000000001,18.6,60.06,18.52,2.82,21.34,5.15
Telêmaco Borba,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,48.12,46.34,5.14,0.4,5.54,0.9
Terra Boa,Todas,9º ano,Matemática,176,92.05,23.49,60.17,11.48,4.86,16.34,3.11
Terra Rica,Todas,9º ano,Matemática,108,86.11,24.74,58.06,13.97,3.23,17.21,2.85
Terra Roxa,Todas,9º ano,Matemática,178,81.45999999999999,22.6,56.55,19.57,1.28,20.85,3.55
Tibagi,Todas,9º ano,Matemática,354,79.38,31.38,61.8,6.52,0.3,6.82,-1.43
Tijucas Do Sul,Todas,9º ano,Matemática,71,64.79000000000001,29.23,57.3,7.42,6.05,13.47,0.96
Toledo,Todas,9º ano,Matemática,1446,83.54000000000001,11.64,54.43,28.42,5.51,33.93,8.67
Tomazina,Todas,9º ano,Matemática,72,83.33,38.75,50.25,11,0,11,4.65
Três Barras Do Paraná,Todas,9º ano,Matemática,195,69.73999999999999,38.75,50.91,10.34,0,10.34,2.59
Tunas Do Paraná,Todas,9º ano,Matemática,84,80.95,50.27,39.38,10.35,0,10.35,8.01
Tuneiras Do Oeste,Todas,9º ano,Matemática,83,89.16,41.9,48.71,9.390000000000001,0,9.380000000000001,4.34
Tupãssi,Todas,9º ano,Matemática,72,70.83,26.84,53.59,16.03,3.54,19.57,6.33
Turvo,Todas,9º ano,Matemática,125,80.8,31.61,62.55,5.84,0,5.84,1.42
Ubiratã,Todas,9º ano,Matemática,291,85.56999999999999,23.25,63.36,11.44,1.95,13.39,-5.1
Umuarama,Todas,9º ano,Matemática,1077,91.92,22.97,62.12,13.74,1.17,14.91,1.01
União Da Vitória,Todas,9º ano,Matemática,267,82.02,37.51,50.07,11.58,0.84,12.42,0.65
Uniflor,Todas,9º ano,Matemática,31,74.19,43.48,56.52,0,0,0,-2.98
Uraí,Todas,9º ano,Matemática,110,78.18000000000001,13.33,69.43000000000001,15.92,1.32,17.24,6.72
Ventania,Todas,9º ano,Matemática,115,86.09,37.48,58.2,4.32,0,4.32,-2.02
Vera Cruz Do Oeste,Todas,9º ano,Matemática,107,95.33,28.06,61.98,9.960000000000001,0,9.960000000000001,3.65
Verê,Todas,9º ano,Matemática,49,93.88,18.13,54.26,27.61,0,27.61,15.94
Virmond,Todas,9º ano,Matemática,46,89.13,16,58.01,25.99,0,25.98,11.85
Vitorino,Todas,9º ano,Matemática,62,83.87,15.64,66.19,14.8,3.37,18.17,4.33
Wenceslau Braz,Todas,9º ano,Matemática,101,88.12,25.99,65.78,8.23,0,8.23,-2.8
Xambrê,Todas,9º ano,Matemática,83,97.59,36.21,47.97,15.82,0,15.82,-3.7
