Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Natércia,Todas,9º ano,Matemática,59,96.61,11.1,59.01,27.99,1.9,29.89,8.56
Nazareno,Todas,9º ano,Matemática,149,58.39,24.6,48.46,20.86,6.08,26.94,7.64
Nepomuceno,Todas,9º ano,Matemática,380,79.20999999999999,26.89,53.61,17.97,1.53,19.49,2.15
Ninheira,Todas,9º ano,Matemática,125,79.2,29.19,61.8,8.16,0.85,9.01,3.45
Nova Belém,Todas,9º ano,Matemática,48,68.75,24.66,60.58,11.87,2.89,14.77,-8.949999999999999
Nova Era,Todas,9º ano,Matemática,279,85.3,23.62,56.15,18.23,2,20.23,3.71
Nova Lima,Todas,9º ano,Matemática,954,79.25,21.26,58.02,18.07,2.65,20.72,-2.74
Nova Módica,Todas,9º ano,Matemática,61,83.61,23.67,59.07,17.26,0,17.26,-8.779999999999999
Nova Ponte,Todas,9º ano,Matemática,257,86.38,20.9,56.36,20.36,2.38,22.75,-11.23
Nova Porteirinha,Todas,9º ano,Matemática,24,83.33,30,50,20,0,19.99,8.31
Nova Resende,Todas,9º ano,Matemática,237,90.72,8.48,50.72,32.19,8.609999999999999,40.79,-3.04
Nova Serrana,Todas,9º ano,Matemática,1209,89.83,23.97,56.21,16.89,2.93,19.82,0.22
Nova União,Todas,9º ano,Matemática,87,75.86,20.26,60.21,12.27,7.26,19.52,0.33
Novo Cruzeiro,Todas,9º ano,Matemática,382,81.15000000000001,29.29,55.54,12.19,2.98,15.17,1.33
Novo Oriente De Minas,Todas,9º ano,Matemática,102,84.31,39.01,54.92,6.07,0,6.07,-3.17
Novorizonte,Todas,9º ano,Matemática,68,88.23999999999999,24.02,46.66,24.37,4.95,29.33,12.79
Olaria,Todas,9º ano,Matemática,35,88.56999999999999,9.800000000000001,51.58,32.22,6.4,38.62,25.72
Olhos-D'água,Todas,9º ano,Matemática,99,78.79000000000001,20.54,69.98999999999999,7.27,2.2,9.460000000000001,-0.47
Olímpio Noronha,Todas,9º ano,Matemática,53,96.23,3.98,71.84,24.18,0,24.18,-12.76
Oliveira,Todas,9º ano,Matemática,534,80.90000000000001,28.46,55.03,13.42,3.09,16.5,0.13
Oliveira Fortes,Todas,9º ano,Matemática,23,100,8.69,82.62,8.69,0,8.69,-9.5
Onça De Pitangui,Todas,9º ano,Matemática,43,76.73999999999999,9.720000000000001,65.68000000000001,24.6,0,24.6,11.27
Oratórios,Todas,9º ano,Matemática,63,95.23999999999999,25.18,59.81,13.33,1.68,15.01,0.31
Orizânia,Todas,9º ano,Matemática,148,58.78,37.21,51.78,11.01,0,11.01,4.02
Ouro Branco,Todas,9º ano,Matemática,246,82.93000000000001,12.02,53.53,27.95,6.5,34.45,1.82
Ouro Fino,Todas,9º ano,Matemática,378,91.01000000000001,17.56,52.27,26.23,3.94,30.17,0.07000000000000001
Ouro Preto,Todas,9º ano,Matemática,965,83.94,27.38,55.68,14.72,2.22,16.95,0.17
Ouro Verde De Minas,Todas,9º ano,Matemática,122,81.97,30.24,56.92,11.91,0.93,12.83,2.47
Padre Carvalho,Todas,9º ano,Matemática,88,89.77,46.71,41.48,10.64,1.17,11.81,6.89
Padre Paraíso,Todas,9º ano,Matemática,201,74.63,25.15,66.15000000000001,8.039999999999999,0.66,8.710000000000001,-6.15
Pai Pedro,Todas,9º ano,Matemática,88,92.05,27.06,53.37,15.88,3.69,19.56,9.58
Paineiras,Todas,9º ano,Matemática,73,90.41,8.42,46.06,36.93,8.59,45.52,5.28
Pains,Todas,9º ano,Matemática,113,81.42,20.1,61.7,14.16,4.04,18.21,-6.63
Palma,Todas,9º ano,Matemática,42,85.70999999999999,33.4,50.08,16.52,0,16.52,1.07
Palmópolis,Todas,9º ano,Matemática,130,78.45999999999999,28.87,65.31,4.8,1.02,5.82,1.06
Papagaios,Todas,9º ano,Matemática,224,81.25,27.26,56.22,14.82,1.7,16.52,-2.51
Pará De Minas,Todas,9º ano,Matemática,1212,82.59,19.67,54.01,21.43,4.89,26.32,1.84
Paracatu,Todas,9º ano,Matemática,1067,90.34999999999999,30.32,58.13,10.5,1.05,11.55,-2.85
Paraguaçu,Todas,9º ano,Matemática,290,82.06999999999999,36.33,49.24,11.3,3.13,14.43,-8.390000000000001
Paraisópolis,Todas,9º ano,Matemática,279,73.48,19.94,56.24,22.14,1.68,23.81,4.66
